CID	CanonicalSMILES	IUPACName	result	binding
7389764	CCC[NH+]1C2CCCC1CC(C2)NC(=S)NC3=C(C=C(C=C3)OC)OC	1-(2,4-dimethoxyphenyl)-3-[(1R,5R)-9-propyl-9-azoniabicyclo[3.3.1]nonan-3-yl]thiourea	0	0
72129306	C#CCOC(=O)C1=CN=C(S1)C2=COC=C2	prop-2-ynyl 2-(furan-3-yl)-1,3-thiazole-5-carboxylate	0	0
123182666	CC1CN(CC(O1)C)CC2=CN=C3C(=C2)C4=NC=NN4C(=O)N3CC5=CC=C(C=C5)C	12-[(2,6-dimethylmorpholin-4-yl)methyl]-8-[(4-methylphenyl)methyl]-3,5,6,8,10-pentazatricyclo[7.4.0.02,6]trideca-1(9),2,4,10,12-pentaen-7-one	0	0
105613553	CN1CCCCC1CN2C3=CC(=C(C=C3N=C2N)F)Cl	6-chloro-5-fluoro-1-[(1-methylpiperidin-2-yl)methyl]benzimidazol-2-amine	0	0
52160303	CC1=C(C=NN1C)CNC(=O)C2=CC(=O)OC3=C2C=CC(=C3)OC	N-[(1,5-dimethylpyrazol-4-yl)methyl]-7-methoxy-2-oxochromene-4-carboxamide	0	0
16291100	CCCCCCC1=NC2=C(C(=N1)SC(C3=CC=CC=C3)C(=O)NC(=O)NC)C(=O)N(C(=O)N2CCC)C	2-(7-hexyl-3-methyl-2,4-dioxo-1-propylpyrimido[4,5-d]pyrimidin-5-yl)sulfanyl-N-(methylcarbamoyl)-2-phenylacetamide	0	0
61132977	CC1=CC=C(C=C1)C(=O)NC2(CCCCC2)C(=NO)N	N-[1-(N'-hydroxycarbamimidoyl)cyclohexyl]-4-methylbenzamide	0	0
5446481	CCOC1=CC=CC=C1NC(=O)CSC2=NNC(=C3C=CC(=O)C=C3)N2CC4CCCO4	N-(2-ethoxyphenyl)-2-[[5-(4-oxocyclohexa-2,5-dien-1-ylidene)-4-[[(2S)-oxolan-2-yl]methyl]-1H-1,2,4-triazol-3-yl]sulfanyl]acetamide	0	0
28811238	CCC1=CC=C(C=C1)N2C(=C(N=N2)C(=O)[O-])COCC	5-(ethoxymethyl)-1-(4-ethylphenyl)triazole-4-carboxylate	0	0
101932193	CC(C)CC(C(=O)N1CCCC1C(=O)NCC(=O)N)NC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)CNC(=O)C(CC4=CN=CN4)NC(=O)C(CO)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CC7=CN=CN7)NC(=O)C8CCC(=O)N8	(2S)-N-[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[2-[[(2S)-1-[[(2S)-1-[(2S)-2-[(2-amino-2-oxoethyl)carbamoyl]pyrrolidin-1-yl]-4-methyl-1-oxopentan-2-yl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-2-oxoethyl]amino]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]-5-oxopyrrolidine-2-carboxamide	0	0
82275882	CC1CC(C2=C(N1)C(=CC=C2)OC)N3CCCCC3	8-methoxy-2-methyl-4-piperidin-1-yl-1,2,3,4-tetrahydroquinoline	0	0
13469971	CC(C)CSC1=CC=C(C=C1)NC(=O)C(C)(C)CC=C	2,2-dimethyl-N-[4-(2-methylpropylsulfanyl)phenyl]pent-4-enamide	0	0
125632655	CCOC1=CC=C(C=C1)N(CC(=O)NC2=C(C3=C(S2)CCC3)C(=O)OCC)S(=O)(=O)C4=CC=C(C=C4)Cl	ethyl 2-[[2-(N-(4-chlorophenyl)sulfonyl-4-ethoxyanilino)acetyl]amino]-5,6-dihydro-4H-cyclopenta[b]thiophene-3-carboxylate	0	0
130438872	CCN1C(=C(C(=C1C2=CC=C(C=C2)Cl)C3=CC(=CC(=C3)F)N4CCN(CC4)C5=CC=C(C=C5)NS(=O)(=O)C6=CC(=C(C=C6)NC(CCN7CCC(CC7)O)CSC8=CC=CC=C8)C)C(=O)O)C	5-(4-chlorophenyl)-1-ethyl-4-[3-fluoro-5-[4-[4-[[4-[[(2R)-4-(4-hydroxypiperidin-1-yl)-1-phenylsulfanylbutan-2-yl]amino]-3-methylphenyl]sulfonylamino]phenyl]piperazin-1-yl]phenyl]-2-methylpyrrole-3-carboxylic acid	0	0
114573742	CC(C)N(CCC(=S)N)C1=CC(=O)N=C(N1)C2CC2	3-[(2-cyclopropyl-4-oxo-1H-pyrimidin-6-yl)-propan-2-ylamino]propanethioamide	0	0
85625872	CCC(C)C1C(=O)N2CCCC2C(=O)NC(C(=O)N3CCCC3C(=O)NC(C(=O)N1)CC4CCCCC4)CC5=CC=CC=C5	3-benzyl-12-butan-2-yl-15-(cyclohexylmethyl)-1,4,10,13,16-pentazatricyclo[16.3.0.06,10]henicosane-2,5,11,14,17-pentone	0	0
117385050	CC1=CC=CC(=C1Br)C2=C(ON=C2)N	4-(2-bromo-3-methylphenyl)-1,2-oxazol-5-amine	0	0
42617574	C1CCC2C(C1)NC=C3C=CC=C(C3=O)OCCOCCOCCOCCNC(=O)COC4=C(C=CC(=C4OCC(=O)NCCOCCOCCOCCOC5=CC=CC(=CN2)C5=O)CO)CO	(4S,9S)-34,37-bis(hydroxymethyl)-17,20,23,26,32,39,45,48,51,54-decaoxa-3,10,29,42-tetrazapentacyclo[53.3.1.112,16.04,9.033,38]hexaconta-1,11,13,15,33,35,37,55,57-nonaene-30,41,59,60-tetrone	0	0
37382103	CC1CC1C2=CC=C(O2)C[NH+](CC(=O)NCCC3=CC(=CC=C3)Cl)C4CC4	[2-[2-(3-chlorophenyl)ethylamino]-2-oxoethyl]-cyclopropyl-[[5-[(1R,2R)-2-methylcyclopropyl]furan-2-yl]methyl]azanium	0	0
8409107	CCC1=C(C=C(S1)C(=O)NNC(=O)COC2=CC=C(C=C2)C(C)C)C	5-ethyl-4-methyl-N'-[2-(4-propan-2-ylphenoxy)acetyl]thiophene-2-carbohydrazide	0	0
10496532	CC=C1C(=O)CC2C1(CCC3C2C(CC4=CC(=O)CCC34C)O)C	(7S,8R,9S,10R,13S,14S,17Z)-17-ethylidene-7-hydroxy-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15-decahydrocyclopenta[a]phenanthrene-3,16-dione	0	0
127180562	CC1=CC=C(C=C1)CCCC(=O)NC2CCN(CC2)C(=O)N(C)CC(=O)O	2-[methyl-[4-[4-(4-methylphenyl)butanoylamino]piperidine-1-carbonyl]amino]acetic acid	0	0
17513760	CC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)NS(=O)(=O)C3=C(C=C(C=C3)Cl)C(F)(F)F	4-chloro-N-[1-(4-methylphenyl)sulfonylpiperidin-4-yl]-2-(trifluoromethyl)benzenesulfonamide	0	0
74199831	B(C1=CC(=CC=C1)N2C(=O)C3CC(=C4C(C3C2=O)COC4CCC(=CC5=CC(=C(C(=C5)I)O)OC)C)C(C)C)(O)O	[3-[3-[4-(4-hydroxy-3-iodo-5-methoxyphenyl)-3-methylbut-3-enyl]-6,8-dioxo-4-propan-2-yl-1,3,5,5a,8a,8b-hexahydrofuro[3,4-e]isoindol-7-yl]phenyl]boronic acid	0	0
115553246	CC1=C2C(=CC=C1)N=C(N2CCN3CCCCC3)CCCl	2-(2-chloroethyl)-7-methyl-1-(2-piperidin-1-ylethyl)benzimidazole	0	0
14173585	CCOC(=O)C=CON=C(C1=CC=CC=N1)N	ethyl (E)-3-[(Z)-[amino(pyridin-2-yl)methylidene]amino]oxyprop-2-enoate	0	0
23624600	CC1=C(C2=C(C1C3=CC=CC=C3)C=C(C=C2)OC)NC(C)(C)C	N-tert-butyl-5-methoxy-2-methyl-3-phenyl-3H-inden-1-amine	0	0
75901363	CC(C)C(C(=O)NCC1=CC=C(C=C1)OCCN(C)C)NC(=O)C2=C(C=C(C=C2)[N+](=O)[O-])Cl	2-chloro-N-[1-[[4-[2-(dimethylamino)ethoxy]phenyl]methylamino]-3-methyl-1-oxobutan-2-yl]-4-nitrobenzamide	0	0
31402019	CC1CC1C(=O)NC2=CC(=C(C=C2C(=O)OC(C)C(=O)NC(C)C3=CC=C(C=C3)F)OC)OC	[(2S)-1-[[(1S)-1-(4-fluorophenyl)ethyl]amino]-1-oxopropan-2-yl] 4,5-dimethoxy-2-[[(1S,2R)-2-methylcyclopropanecarbonyl]amino]benzoate	0	0
105883892	COC(=O)C1=C(C(=CC=C1)N)NC2CCCC(C2)SC	methyl 3-amino-2-[(3-methylsulfanylcyclohexyl)amino]benzoate	0	0
100880235	C1CCC(C1)OC(=O)C2=CC=C(C=C2)N3C(=O)C4C5C=CC(C4C3=O)C6C5C6	cyclopentyl 4-[(1R,2S,6R,7R,8R,10R)-3,5-dioxo-4-azatetracyclo[5.3.2.02,6.08,10]dodec-11-en-4-yl]benzoate	0	0
13325065	CS(=O)(=O)C1=C(C(=O)SS1)C2=CC=CC=C2	5-methylsulfonyl-4-phenyldithiol-3-one	0	0
12826240	C1CC(=NN2C1CCC2=O)C3=CC=CC=C3	2-phenyl-4,4a,5,6-tetrahydro-3H-pyrrolo[1,2-b]pyridazin-7-one	0	0
130535767	CNCC1=CC(=CC(=C1)I)N	3-iodo-5-(methylaminomethyl)aniline	0	0
81360264	CC1=CC(=CC=C1)C(C)NCCN2CCNC2=O	1-[2-[[(1R)-1-(3-methylphenyl)ethyl]amino]ethyl]imidazolidin-2-one	0	0
17121581	CCC1=NN2C3=C(C(=O)CCC3)N=NC2=C1C4=CC(=C(C=C4)OC)OC	3-(3,4-dimethoxyphenyl)-2-ethyl-8,9-dihydro-7H-pyrazolo[5,1-c][1,2,4]benzotriazin-6-one	0	0
33084227	CC1=CC=C(C=C1)N2C=NN=C2SCC(=O)N(CC3=C(C=CC(=C3)OC)OC)C4CC4	N-cyclopropyl-N-[(2,5-dimethoxyphenyl)methyl]-2-[[4-(4-methylphenyl)-1,2,4-triazol-3-yl]sulfanyl]acetamide	0	0
41722448	CC(C)C(C1=CC=CS1)NC(=O)COC2=CC=C(C=C2)C(=O)N	4-[2-[[(1R)-2-methyl-1-thiophen-2-ylpropyl]amino]-2-oxoethoxy]benzamide	0	0
27194513	CC1=C(C=C(C=C1)Cl)N2CCN(CC2)C(C)C(=O)NCC3=CC4=C(C=C3)OCO4	(2S)-N-(1,3-benzodioxol-5-ylmethyl)-2-[4-(5-chloro-2-methylphenyl)piperazin-1-yl]propanamide	0	0
57178887	CC1CCC[N+]1(C#N)C(=O)C2CCCC2N	(2R)-1-[(1R,2R)-2-aminocyclopentanecarbonyl]-2-methylpyrrolidin-1-ium-1-carbonitrile	0	0
41252104	CCC(C)C1=CC=CC=C1OC(C)C(=O)NC2=C(C=CC(=C2)[N+](=O)[O-])OC	(2S)-2-[2-[(2S)-butan-2-yl]phenoxy]-N-(2-methoxy-5-nitrophenyl)propanamide	0	0
37781868	CCC(C)NC(=O)C(C(C)C)SC1=NN=C(N1C2=CC=CC=C2Cl)N3CCCC3	(2S)-N-[(2R)-butan-2-yl]-2-[[4-(2-chlorophenyl)-5-pyrrolidin-1-yl-1,2,4-triazol-3-yl]sulfanyl]-3-methylbutanamide	0	0
87153086	CC1=CC2=C(C=C1C3=CC=C([Se]3)C(=O)NC4=C(C=CC=C4F)F)N=CS2	N-(2,6-difluorophenyl)-5-(6-methyl-1,3-benzothiazol-5-yl)selenophene-2-carboxamide	0	0
89862318	C1=CC=C(C=C1)C2=NC3=C(C=C2)N(C4=C3C5=C(C=C4)C6=CC=CC=C6S5)C7=C8C=CC=NC8=C9C(=C7)C=CC=N9	9-(1,10-phenanthrolin-5-yl)-5-phenyl-20-thia-4,9-diazapentacyclo[11.7.0.02,10.03,8.014,19]icosa-1(13),2(10),3(8),4,6,11,14,16,18-nonaene	0	0
92667147	CC1CC(CN(C1)S(=O)(=O)C2=CC3=C(C=C2)OCC(=O)N3CC(=O)NCC4=CC=CC=C4Cl)C	N-[(2-chlorophenyl)methyl]-2-[6-[(3R,5R)-3,5-dimethylpiperidin-1-yl]sulfonyl-3-oxo-1,4-benzoxazin-4-yl]acetamide	0	0
25343121	CCC1=CC=CC=C1NC2=NC(=NC(=N2)N)CSCC(=O)NC3=C(C=CC(=C3)Cl)Cl	2-[[4-amino-6-(2-ethylanilino)-1,3,5-triazin-2-yl]methylsulfanyl]-N-(2,5-dichlorophenyl)acetamide	0	0
5622727	COC1=CC2=C(C=C1)C3=C(N2)C(=O)N(C=N3)N=CC4=CC(=C(C=C4)OC)CN5CCCCC5	7-methoxy-3-[(Z)-[4-methoxy-3-(piperidin-1-ylmethyl)phenyl]methylideneamino]-5H-pyrimido[5,4-b]indol-4-one	0	0
59324142	CCCN(CC(CNC1=CC=CC2=C1C=NN2C3=CC=C(C=C3)F)(C(F)(F)F)O)C(=O)C4=CC=CC=C4	N-propyl-N-[3,3,3-trifluoro-2-[[[1-(4-fluorophenyl)indazol-4-yl]amino]methyl]-2-hydroxypropyl]benzamide	0	0
97751669	CCC(CN)C1CCCN(C1)C(=O)OC(C)(C)C	tert-butyl (3S)-3-[(2R)-1-aminobutan-2-yl]piperidine-1-carboxylate	0	0
67839995	CN(CCC1=CC=CC=C1N2CCC(C2)O)S(=O)(=O)CC3=CC=C(C=C3)OC(F)(F)F	N-[2-[2-[(3S)-3-hydroxypyrrolidin-1-yl]phenyl]ethyl]-N-methyl-1-[4-(trifluoromethoxy)phenyl]methanesulfonamide	0	0
116786979	C1CC2CC(CC1N2)CC(=O)NC3=NNC(=O)C=C3	2-(8-azabicyclo[3.2.1]octan-3-yl)-N-(6-oxo-1H-pyridazin-3-yl)acetamide	0	0
123877481	C1CC(=NNC2=CC=C(C=C2)Cl)C3=C(CC1=O)C=CC=N3	9-[(4-chlorophenyl)hydrazinylidene]-7,8-dihydro-5H-cyclohepta[b]pyridin-6-one	0	0
97786165	CC(C1=NC(=NO1)C2=CN=CC=C2)N3CCN(CC3)S(=O)(=O)CC4=CC=CC=C4	5-[(1S)-1-(4-benzylsulfonylpiperazin-1-yl)ethyl]-3-pyridin-3-yl-1,2,4-oxadiazole	0	0
77604268	CCOC1=C(C=CC(=C1)C2=CC=C(C=C2)OCCNCC(C3=CC(=CC=C3)O)O)C(=O)O.Cl	2-ethoxy-4-[4-[2-[[2-hydroxy-2-(3-hydroxyphenyl)ethyl]amino]ethoxy]phenyl]benzoic acid;hydrochloride	0	0
42054405	CC1=CC=C(C=C1)CN2CC(CC2=O)C(=O)OC(C)C(=O)NC(=O)NC3=CC=CC=C3	[(2S)-1-oxo-1-(phenylcarbamoylamino)propan-2-yl] (3R)-1-[(4-methylphenyl)methyl]-5-oxopyrrolidine-3-carboxylate	0	0
124051879	COCC1(CCOC2(C1)CCN(CC2)C(=O)CC3CCCC3)O	2-cyclopentyl-1-[4-hydroxy-4-(methoxymethyl)-1-oxa-9-azaspiro[5.5]undecan-9-yl]ethanone	0	0
61914396	CC(CCCCN(C)C1CCCC1)(C(=O)N)NC	6-[cyclopentyl(methyl)amino]-2-methyl-2-(methylamino)hexanamide	0	0
44254565	C1CC2=CC(=CC(=C2OC1C(=O)C3=CC=CC=C3)Cl)Cl	(6,8-dichloro-3,4-dihydro-2H-chromen-2-yl)-phenylmethanone	0	0
45468101	COC1=CC=CC=C1NC2=NN=C(S2)SCC(=O)NC3=C(C=CC(=C3)C(=O)O)Cl	4-chloro-3-[[2-[[5-(2-methoxyanilino)-1,3,4-thiadiazol-2-yl]sulfanyl]acetyl]amino]benzoic acid	0	0
55873385	CC1=CC=C(C=C1)C(CNS(=O)(=O)N(C)CCC#N)N2CCOCC2	4-[2-[[2-cyanoethyl(methyl)sulfamoyl]amino]-1-(4-methylphenyl)ethyl]morpholine	0	0
11046509	CCC(C)C(COS(=O)(=O)C1=CC=C(C=C1)C)OC2CCCCO2	[(2R,3S)-3-methyl-2-(oxan-2-yloxy)pentyl] 4-methylbenzenesulfonate	0	0
90112498	CC1CCC(CN1)(C(=O)C2=CC=CC=C2C3=CN=C(C=C3)OC)OC4=NC=CC(=C4C)C#N	2-[(3R,6R)-3-[2-(6-methoxypyridin-3-yl)benzoyl]-6-methylpiperidin-3-yl]oxy-3-methylpyridine-4-carbonitrile	0	0
97312945	C1CCN2C(C1)COC(C2=O)CC(=O)N	2-[(3S,9aR)-4-oxo-1,6,7,8,9,9a-hexahydropyrido[2,1-c][1,4]oxazin-3-yl]acetamide	0	0
66998145	CC1CCCCC1NC(=O)C2=CC=CC3=C2C=CC=C3N(C4CCN(CC4)C(=O)OC(C)(C)C)S(=O)O	4-[[5-[(2-methylcyclohexyl)carbamoyl]naphthalen-1-yl]-sulfinoamino]-1-[(2-methylpropan-2-yl)oxycarbonyl]piperidine	0	0
91562729	CN(CC=CC=C)C1=CC=CC=C1	N-methyl-N-penta-2,4-dienylaniline	0	0
106708410	CC(C)(CCCCN1C=C(C=CC1=O)C(F)(F)F)CN	1-(6-amino-5,5-dimethylhexyl)-5-(trifluoromethyl)pyridin-2-one	0	0
84196713	CN(C)C1=CC=C(C=C1)C2=NC(=C(S2)Cl)C#N	5-chloro-2-[4-(dimethylamino)phenyl]-1,3-thiazole-4-carbonitrile	0	0
99584403	C1CCC(N(CC1)C(=O)NC2=C3C(=CC(=C2)Cl)CCO3)C4=CC=NC=C4	(2R)-N-(5-chloro-2,3-dihydro-1-benzofuran-7-yl)-2-pyridin-4-ylazepane-1-carboxamide	0	0
68357117	CCC1(CC2CCC(C(C2)C1)NC(=O)C3CN(CCO3)CC4=CC=C(C=C4)O)C(=O)O	(3R)-3-ethyl-6-[[(2R)-4-[(4-hydroxyphenyl)methyl]morpholine-2-carbonyl]amino]bicyclo[3.3.1]nonane-3-carboxylic acid	0	0
66610340	COC1=CC(=CC(=C1)S(=O)(=O)C2=CC=CC(=C2)C#N)F	3-(3-fluoro-5-methoxyphenyl)sulfonylbenzonitrile	0	0
63221320	CN1C2=C(C=N1)C(=NC(=N2)CN3CCOC3=O)N	3-[(4-amino-1-methylpyrazolo[3,4-d]pyrimidin-6-yl)methyl]-1,3-oxazolidin-2-one	0	0
83084255	CN(C1=CC=C(C=C1)[N+](=O)[O-])S(=O)(=O)CBr	1-bromo-N-methyl-N-(4-nitrophenyl)methanesulfonamide	0	0
57903320	CCC=CCSCC	(Z)-1-ethylsulfanylpent-2-ene	0	0
27231006	CC1=C(C(=NN1C2=CC=CC=C2)C)C(=O)C(=O)NCC(C3=CC=CC=C3)[NH+](C)C	[(1R)-2-[[2-(3,5-dimethyl-1-phenylpyrazol-4-yl)-2-oxoacetyl]amino]-1-phenylethyl]-dimethylazanium	0	0
121151870	CC1=CC=C(C=C1)C=CS(=O)(=O)N2CC(C2)S(=O)(=O)C3=NN=CN3C	4-methyl-3-[1-[(E)-2-(4-methylphenyl)ethenyl]sulfonylazetidin-3-yl]sulfonyl-1,2,4-triazole	0	0
10350937	C1=C(NC(=C1Br)Br)C(=O)NCC2C(C(C34C2C5(C(N3C(=NC4O)N)NC(N5)N)O)Cl)CNC(=O)C6=CC(=C(N6)Br)Br	4,5-dibromo-N-[[(1S,2R,6R,10R,11R,12R,13R,14R)-4,8-diamino-14-chloro-13-[[(4,5-dibromo-1H-pyrrole-2-carbonyl)amino]methyl]-2,10-dihydroxy-3,5,7,9-tetrazatetracyclo[9.3.0.01,5.06,10]tetradec-3-en-12-yl]methyl]-1H-pyrrole-2-carboxamide	0	0
85413273	CCCCCCCCC=C(C(CCCC)O)Br	6-bromopentadec-6-en-5-ol	0	0
129676123	CC#CC(=CC=C(C)OS(=O)(=O)C(F)(F)F)C	5-methylocta-2,4-dien-6-yn-2-yl trifluoromethanesulfonate	0	0
54881306	CC(C)CC(CNC(C)C1=CC=NN1)N(C)C	2-N,2-N,4-trimethyl-1-N-[1-(1H-pyrazol-5-yl)ethyl]pentane-1,2-diamine	0	0
101421641	CC1=CC=C(O1)C2=C(C3=CC=CC=C3N2C)C4=CC=CCC=C4	3-cyclohepta-1,3,6-trien-1-yl-1-methyl-2-(5-methylfuran-2-yl)indole	0	0
72940821	C1CN(CCC1OC2=CC=C(C=C2)F)C(=O)CN3C=CN=C3C4=CC=CC=C4	1-[4-(4-fluorophenoxy)piperidin-1-yl]-2-(2-phenylimidazol-1-yl)ethanone	0	0
130180083	C1COCC(N1C(=O)COC2=CC=CC=C2)CNC(=O)C3=CC=C(C=C3)C4(C(O4)C(F)(F)F)N	4-[(2R)-2-amino-3-(trifluoromethyl)oxiran-2-yl]-N-[[4-(2-phenoxyacetyl)morpholin-3-yl]methyl]benzamide	0	0
115323317	CC1CC(CN(C1)C2=C(C=CC(=N2)OC)[N+](=O)[O-])N	1-(6-methoxy-3-nitropyridin-2-yl)-5-methylpiperidin-3-amine	0	0
67550250	C1=CC2=C(C=C1NC(=O)C3=CC(=NN3)C(=O)NC4=CC5=C(C=C4)C=C(N5)C(=O)NCCN)NC(=C2)C(=O)NCCN	3-N,5-N-bis[2-(2-aminoethylcarbamoyl)-1H-indol-6-yl]-1H-pyrazole-3,5-dicarboxamide	0	0
127011387	CC1(C(CCN1C2CC2CO)O)C	1-[2-(hydroxymethyl)cyclopropyl]-2,2-dimethylpyrrolidin-3-ol	0	0
40830940	CC1=CC(=C(C(=C1)C)NC(=O)CSC2=NC(=C(C(C2C#N)C3=CC=CS3)C(=O)OCC=C)C)C	prop-2-enyl (4S)-3-cyano-6-methyl-2-[2-oxo-2-(2,4,6-trimethylanilino)ethyl]sulfanyl-4-thiophen-2-yl-3,4-dihydropyridine-5-carboxylate	0	0
44973225	CCN1CCC2=C(C1)SC(=C2C(=O)OCC)NC(=O)C3=CC=C(C=C3)S(=O)(=O)N4CC(OC(C4)C)C.Cl	ethyl 2-[[4-(2,6-dimethylmorpholin-4-yl)sulfonylbenzoyl]amino]-6-ethyl-5,7-dihydro-4H-thieno[2,3-c]pyridine-3-carboxylate;hydrochloride	0	0
35749357	CC1=C(C=C(C=C1)CCC(=O)OCC(=O)NC(C2CC2)C3CC3)Cl	[2-(dicyclopropylmethylamino)-2-oxoethyl] 3-(3-chloro-4-methylphenyl)propanoate	0	0
65754620	C1CSCCN1S(=O)(=O)C2=CN(N=C2)CCN	2-(4-thiomorpholin-4-ylsulfonylpyrazol-1-yl)ethanamine	0	0
82914735	CC1=C(C=CC(=C1)OCC2CNC(=O)O2)S(=O)(=O)N	2-methyl-4-[(2-oxo-1,3-oxazolidin-5-yl)methoxy]benzenesulfonamide	0	0
45835635	CCCSC1=NNC(=N1)C=CC2=CC=C(O2)C	5-[2-(5-methylfuran-2-yl)ethenyl]-3-propylsulfanyl-1H-1,2,4-triazole	0	0
56721596	CC(CN1CCC(=CC1)C2=CN(N=C2)C3=CC=CC=C3OC)N4CCOCC4	4-[1-[4-[1-(2-methoxyphenyl)pyrazol-4-yl]-3,6-dihydro-2H-pyridin-1-yl]propan-2-yl]morpholine	0	0
19446298	CCCCCCNC(=O)C1=CC=C(O1)COC2=CC=CC=C2[N+](=O)[O-]	N-hexyl-5-[(2-nitrophenoxy)methyl]furan-2-carboxamide	0	0
37675418	CC1=NC2=CC=CC=C2N1CCNC(=O)CC3=CSC(=N3)NC(=O)C4CC4	N-[4-[2-[2-(2-methylbenzimidazol-1-yl)ethylamino]-2-oxoethyl]-1,3-thiazol-2-yl]cyclopropanecarboxamide	0	0
1730947	COC1=CC=CC=C1NC(=O)CCC(=O)OCC(=O)C2=CC=C(C=C2)C3=CC=CC=C3	[2-oxo-2-(4-phenylphenyl)ethyl] 4-(2-methoxyanilino)-4-oxobutanoate	0	0
122998805	CC1=C(C=CC(=C1)Br)NC2=C(C(=O)N(C2=O)C3=CC=C(C=C3)S(=O)(=O)NC(=O)C)Cl	N-[4-[3-(4-bromo-2-methylanilino)-4-chloro-2,5-dioxopyrrol-1-yl]phenyl]sulfonylacetamide	0	0
97513774	CCC1=NN=C(S1)NC(=O)C(C)SC2=NN=C(N2C)C3C(OC4=CC=CC=C4O3)C	(2S)-N-(5-ethyl-1,3,4-thiadiazol-2-yl)-2-[[4-methyl-5-[(2S,3S)-2-methyl-2,3-dihydro-1,4-benzodioxin-3-yl]-1,2,4-triazol-3-yl]sulfanyl]propanamide	0	0
97622039	CCS(=O)(=O)C(C(C)O)Cl	(1S,2R)-1-chloro-1-ethylsulfonylpropan-2-ol	0	0
83405092	CC(C)NC(=O)C1=C(C=NN1C)C#N	4-cyano-2-methyl-N-propan-2-ylpyrazole-3-carboxamide	0	0
21154756	CCCCCCCOC(=O)C(C)NC1=CC=CC=C1.Cl	heptyl (2S)-2-anilinopropanoate;hydrochloride	0	0
55205785	CC1=CC=CC=C1C2CCCN2C(=O)CCCCl	4-chloro-1-[2-(2-methylphenyl)pyrrolidin-1-yl]butan-1-one	0	0
107465344	CCC1=NN(C=C1NC(=NC)NN)C	1-amino-3-(3-ethyl-1-methylpyrazol-4-yl)-2-methylguanidine	0	0
26094708	CCOC1=CC=C(C=C1)CC(=O)NC2=C(C=CC(=C2)Cl)OC	N-(5-chloro-2-methoxyphenyl)-2-(4-ethoxyphenyl)acetamide	0	0
52692320	CC1=C(C(=NC2=C3C=CC=CC3=NN12)C)CCC(=O)NCCCOCCC4=CC=CC=C4	3-(2,4-dimethylpyrimido[1,2-b]indazol-3-yl)-N-[3-(2-phenylethoxy)propyl]propanamide	0	0
10029221	C1C(C(C2=CC=CC=C21)NC(=O)C(CC3=CSC4=CC=CC=C43)NS(=O)(=O)CC5=CC=CC=C5)O	3-(1-benzothiophen-3-yl)-2-(benzylsulfonylamino)-N-(2-hydroxy-2,3-dihydro-1H-inden-1-yl)propanamide	0	0
41592255	CC1=NOC(=C1)NC(=O)C(C)OC(=O)C2=CC(=CC=C2)N3C=CC=C3	[(2S)-1-[(3-methyl-1,2-oxazol-5-yl)amino]-1-oxopropan-2-yl] 3-pyrrol-1-ylbenzoate	0	0
22051963	CCCCCCCCCCNC(C=O)C(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13	9H-fluoren-9-ylmethyl 2-(decylamino)-3-oxopropanoate	0	0
34309499	CC1C(=O)NC2=C(O1)C=CC(=C2)NC(=O)CSC(C3=CC=CC=C3)C4=CC=C(C=C4)Cl	2-[(S)-(4-chlorophenyl)-phenylmethyl]sulfanyl-N-[(2R)-2-methyl-3-oxo-4H-1,4-benzoxazin-6-yl]acetamide	0	0
128574390	C1CCC2=C(C1)N=C(S2)C3CCCN(C3)S(=O)(=O)CC4(CC4)CC#N	2-[1-[[3-(4,5,6,7-tetrahydro-1,3-benzothiazol-2-yl)piperidin-1-yl]sulfonylmethyl]cyclopropyl]acetonitrile	0	0
249707	CC(CCCO)C1CCC2C1(CC=C3C2CCC4C3(CCC(C4)O)C)C	(3R,5R,8S,10S,13R,14S,17R)-17-[(2R)-5-hydroxypentan-2-yl]-10,13-dimethyl-2,3,4,5,6,7,8,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol	0	0
63260060	CC1CCC(CC1)OC(=O)C2=NC=CN=C2N	(4-methylcyclohexyl) 3-aminopyrazine-2-carboxylate	0	0
30351898	CCCNC(=O)C(=C1N(C(=O)C(=CC2=CC=C(C=C2)OC)S1)C3=C(C=CC(=C3)C)C)C#N	(2Z)-2-cyano-2-[(5Z)-3-(2,5-dimethylphenyl)-5-[(4-methoxyphenyl)methylidene]-4-oxo-1,3-thiazolidin-2-ylidene]-N-propylacetamide	0	0
115764156	CC(CNCC1=CC2=C(C(=C1)OC)OCCO2)S(=O)C	N-[(5-methoxy-2,3-dihydro-1,4-benzodioxin-7-yl)methyl]-2-methylsulfinylpropan-1-amine	0	0
